VMs,TimeWindow,Model,Score,BestParams
146-179_surfsnel_dsl_internl_net_root,20,DNN,0.01732059,35
146-179_surfsnel_dsl_internl_net_tsinghua_xyz,10,LinearRegression,0.003123581,None
146-179_surfsnel_dsl_internl_net_uka_p2pns,1,GradientBoosting,0.000191431,"{'min_samples_split': 5, 'warm_start': False, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'auto', 'n_estimators': 50}"
146-179_surfsnel_dsl_internl_net_uw_oneswarm,15,SVR,0.011183453,"{'coef0': 0, 'degree': 10, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
147-179_surfsnel_dsl_internl_net_arizona_owl,15,RandomForest,0.025973472,"{'bootstrap': True, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'n_estimators': 200}"
147-179_surfsnel_dsl_internl_net_irisaple_HEAP,10,AdaBooster,0.000754126,"{'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 100}"
147-179_surfsnel_dsl_internl_net_root,15,DNN,0.016263521,35
147-179_surfsnel_dsl_internl_net_tsinghua_xyz,15,SVR,0.006079012,"{'coef0': 0, 'degree': 11, 'kernel': 'sigmoid', 'shrinking': False, 'C': 1, 'epsilon': 0}"
147-179_surfsnel_dsl_internl_net_uw_oneswarm,3,GradientBoosting,0.001118436,"{'min_samples_split': 8, 'warm_start': False, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 10, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 10}"
75-130-96-12_static_oxfr_ma_charter_com_root,10,AdaBooster,0.00223449,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 10}"
75-130-96-12_static_oxfr_ma_charter_com_tsinghua_xyz,20,GradientBoosting,0.001599129,"{'min_samples_split': 3, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 4, 'min_samples_leaf': 7, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 200}"
75-130-96-13_static_oxfr_ma_charter_com_uka_p2pns,5,LinearRegression,0.000598922,None
aladdin_planetlab_extranet_uni-passau_de_tsinghua_xyz,15,SVR,0.000482168,"{'coef0': 0, 'degree': 6, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
aladdin_planetlab_extranet_uni-passau_de_uw_oneswarm,20,SVR,0.005911742,"{'coef0': 0, 'degree': 14, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
chimay_infonet_fundp_ac_be_google_highground,20,DNN,0.018027126,61
chimay_infonet_fundp_ac_be_irisaple_HEAP,20,SVR,0.000576735,"{'coef0': 0, 'degree': 7, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
chimay_infonet_fundp_ac_be_irisaple_wup,20,SVR,0.000568815,"{'coef0': 0, 'degree': 17, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
chimay_infonet_fundp_ac_be_root,4,LinearRegression,0.013858603,None
chimay_infonet_fundp_ac_be_tsinghua_xyz,20,DecisionTree,0.001223881,"{'max_leaf_nodes': 3, 'min_samples_leaf': 6, 'min_impurity_decrease': 3, 'presort': True, 'min_samples_split': 10, 'max_depth': 3, 'max_features': 'auto', 'min_weight_fraction_leaf': 0}"
chimay_infonet_fundp_ac_be_uw_oneswarm,10,SVR,0.002785316,"{'coef0': 0, 'degree': 15, 'kernel': 'linear', 'shrinking': False, 'C': 1, 'epsilon': 0}"
cs-planetlab3_cs_surrey_sfu_ca_tsinghua_xyz,4,GradientBoosting,0.001879274,"{'min_samples_split': 9, 'warm_start': False, 'loss': 'ls', 'max_leaf_nodes': 3, 'min_samples_leaf': 9, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200}"
cs-planetlab3_cs_surrey_sfu_ca_uw_oneswarm,10,RandomForest,0.002697968,"{'bootstrap': True, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': 2, 'n_estimators': 20}"
cs-planetlab4_cs_surrey_sfu_ca_root,20,RandomForest,0.026003063,"{'bootstrap': True, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_depth': None, 'n_estimators': 20}"
cs-planetlab4_cs_surrey_sfu_ca_uw_oneswarm,15,SVR,0.002874263,"{'coef0': 0, 'degree': 7, 'kernel': 'sigmoid', 'shrinking': False, 'C': 1, 'epsilon': 0}"
csplanetlab2_kaist_ac_kr_princeton_codeen,5,RandomForest,0.003185478,"{'bootstrap': True, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_depth': 5, 'n_estimators': 10}"
csplanetlab2_kaist_ac_kr_tsinghua_xyz,15,LinearRegression,0.00099109,None
csplanetlab2_kaist_ac_kr_utokyo_sora,20,LinearRegression,0.000107982,None
csplanetlab2_kaist_ac_kr_uw_seattle,5,GradientBoosting,0.000389185,"{'min_samples_split': 2, 'warm_start': True, 'loss': 'ls', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'learning_rate': 0.1, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'auto', 'n_estimators': 10}"
ds-pl3_technion_ac_il_neclabs_neclc,20,DNN,0.009943431,9
ds-pl3_technion_ac_il_root,20,DNN,0.003817855,67
ds-pl3_technion_ac_il_tsinghua_xyz,10,GradientBoosting,0.004218515,"{'min_samples_split': 10, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 9, 'min_samples_leaf': 6, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 100}"
ds-pl3_technion_ac_il_uw_oneswarm,15,DNN,0.015861791,70
dschinni_planetlab_extranet_uni-passau_de_uw_oneswarm,15,SVR,0.00485888,"{'coef0': 0, 'degree': 6, 'kernel': 'sigmoid', 'shrinking': False, 'C': 1, 'epsilon': 0}"
earth_cs_brown_edu_nyu_d,20,AdaBooster,0.000477622,"{'learning_rate': 0.05, 'loss': 'square', 'n_estimators': 10}"
earth_cs_brown_edu_root,20,AdaBooster,0.01585967,"{'learning_rate': 0.05, 'loss': 'linear', 'n_estimators': 10}"
earth_cs_brown_edu_tsinghua_xyz,1,KNN,0.001996464,"{'algorithm': 'kd_tree', 'p': 1, 'leaf_size': 46, 'n_neighbors': 3, 'weights': 'uniform'}"
earth_cs_brown_edu_uka_p2pns,20,AdaBooster,0.000428001,"{'learning_rate': 0.05, 'loss': 'square', 'n_estimators': 10}"
earth_cs_brown_edu_uw_oneswarm,15,DNN,0.009859688,87
ebb_colgate_edu_uw_oneswarm,15,RandomForest,0.002486411,"{'bootstrap': True, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_depth': None, 'n_estimators': 100}"
evghu4_colbud_hu_uw_oneswarm,15,GradientBoosting,0.005739422,"{'min_samples_split': 7, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 3, 'min_samples_leaf': 4, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}"
flow_colgate_edu_uw_oneswarm,20,RandomForest,0.003772439,"{'bootstrap': True, 'min_samples_split': 8, 'min_samples_leaf': 6, 'max_depth': None, 'n_estimators': 50}"
fobos_cecalc_ula_ve_google_highground,5,AdaBooster,0.002374506,"{'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 10}"
fobos_cecalc_ula_ve_root,1,DNN,0.000595315,95
fobos_cecalc_ula_ve_tsinghua_xyz,20,GradientBoosting,0.003580873,"{'min_samples_split': 5, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 3, 'min_samples_leaf': 7, 'learning_rate': 0.01, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200}"
fobos_cecalc_ula_ve_uw_oneswarm,15,DNN,0.016636451,76
fobos_cecalc_ula_ve_uw_seattle,20,GradientBoosting,0.000769203,"{'min_samples_split': 7, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 6, 'min_samples_leaf': 10, 'learning_rate': 0.1, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 10}"
freedom_informatik_rwth-aachen_de_tsinghua_xyz,3,LinearRegression,0.006437629,None
freedom_informatik_rwth-aachen_de_uw_oneswarm,15,DNN,0.020579456,60
gschembra3_diit_unict_it_root,2,DNN,0.009994524,22
gschembra3_diit_unict_it_uw_oneswarm,15,SVR,0.007141458,"{'coef0': 0, 'degree': 7, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
gschembra4_diit_unict_it_root,10,DNN,0.010699548,16
gschembra4_diit_unict_it_uw_oneswarm,20,DNN,0.012242547,13
host2_planetlab_informatik_tu-darmstadt_de_princeton_codeen,10,LinearRegression,0.005704734,None
host2_planetlab_informatik_tu-darmstadt_de_root,5,GradientBoosting,0.005150619,"{'min_samples_split': 4, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 8, 'min_samples_leaf': 4, 'learning_rate': 0.05, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 200}"
host2_planetlab_informatik_tu-darmstadt_de_tsinghua_xyz,5,RandomForest,0.004168562,"{'bootstrap': True, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_depth': 5, 'n_estimators': 20}"
host2_planetlab_informatik_tu-darmstadt_de_utokyo_sora,2,SVR,8.52E-05,"{'coef0': 0, 'degree': 7, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
host2_planetlab_informatik_tu-darmstadt_de_uw_oneswarm,15,DNN,0.009605812,11
host2_planetlab_informatik_tu-darmstadt_de_uw_seattle,15,GradientBoosting,0.00017172,"{'min_samples_split': 10, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 100}"
host3-plb_loria_fr_irisaple_wup,20,AdaBooster,0.000987071,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 10}"
host3-plb_loria_fr_root,4,DNN,0.01580457,20
host3-plb_loria_fr_tsinghua_xyz,15,RandomForest,0.008970873,"{'bootstrap': True, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_depth': 2, 'n_estimators': 10}"
host3_planetlab_informatik_tu-darmstadt_de_princeton_codeen,10,SVR,0.003923895,"{'coef0': 0, 'degree': 15, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
host3_planetlab_informatik_tu-darmstadt_de_uka_p2pns,20,DNN,0.00028101,48
host4-plb_loria_fr_root,2,DecisionTree,0.014046808,"{'max_leaf_nodes': 10, 'min_samples_leaf': 6, 'min_impurity_decrease': 9, 'presort': False, 'min_samples_split': 2, 'max_depth': 5, 'max_features': 'auto', 'min_weight_fraction_leaf': 0}"
host4-plb_loria_fr_tsinghua_xyz,1,LinearRegression,0.005398315,None
host4-plb_loria_fr_uw_oneswarm,15,LinearRegression,0.019208402,None
inriarennes1_irisa_fr_irisaple_wup,2,RandomForest,0.003946681,"{'bootstrap': False, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_depth': 3, 'n_estimators': 200}"
inriarennes1_irisa_fr_umn_net_tools,15,DNN,7.25E-05,65
inriarennes1_irisa_fr_uw_oneswarm,1,GradientBoosting,0.002010838,"{'min_samples_split': 4, 'warm_start': False, 'loss': 'huber', 'max_leaf_nodes': 9, 'min_samples_leaf': 10, 'learning_rate': 0.01, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 50}"
inriarennes2_irisa_fr_uw_oneswarm,10,RandomForest,0.002460593,"{'bootstrap': True, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_depth': 5, 'n_estimators': 200}"
iraplab1_iralab_uni-karlsruhe_de_princeton_codeen,3,GradientBoosting,0.001396342,"{'min_samples_split': 5, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 5, 'min_samples_leaf': 4, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}"
iraplab1_iralab_uni-karlsruhe_de_tum_i2p,5,RandomForest,0.001791804,"{'bootstrap': False, 'min_samples_split': 3, 'min_samples_leaf': 10, 'max_depth': 3, 'n_estimators': 20}"
iraplab1_iralab_uni-karlsruhe_de_uw_oneswarm,15,DNN,0.005834098,65
iraplab2_iralab_uni-karlsruhe_de_ uofathens_zoi,20,GradientBoosting,1.87E-05,"{'min_samples_split': 7, 'warm_start': False, 'loss': 'huber', 'max_leaf_nodes': 6, 'min_samples_leaf': 3, 'learning_rate': 0.05, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 20}"
iraplab2_iralab_uni-karlsruhe_de_tsinghua_xyz,2,DNN,0.000538124,10
iraplab2_iralab_uni-karlsruhe_de_uw_oneswarm,20,DNN,0.00636202,46
jupiter_cs_brown_edu_nyu_d,20,SVR,0.000534258,"{'coef0': 0, 'degree': 4, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
jupiter_cs_brown_edu_root,20,LinearRegression,0.027405611,None
kc-sce-plab2_umkc_edu_irisaple_HEAP,15,GradientBoosting,0.000205857,"{'min_samples_split': 6, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 8, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 50}"
kc-sce-plab2_umkc_edu_princeton_codeen,15,SVR,0.00320642,"{'coef0': 0, 'degree': 13, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
kc-sce-plab2_umkc_edu_uw_oneswarm,15,GradientBoosting,0.00496923,"{'min_samples_split': 5, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 3, 'min_samples_leaf': 8, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'auto', 'n_estimators': 100}"
kostis_di_uoa_gr_irisaple_wup,10,DNN,0.001418681,92
kostis_di_uoa_gr_uw_oneswarm,10,LinearRegression,0.007946972,None
kupl1_ittc_ku_edu_arizona_nest,15,AdaBooster,0.004627209,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 200}"
kupl1_ittc_ku_edu_nyu_d,15,GradientBoosting,0.000441221,"{'min_samples_split': 7, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'learning_rate': 0.1, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 20}"
kupl1_ittc_ku_edu_pl_drl,15,GradientBoosting,0.000441266,"{'min_samples_split': 3, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'learning_rate': 0.01, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}"
kupl1_ittc_ku_edu_root,20,DNN,0.010222807,71
lefthand_eecs_harvard_edu_princeton_codeen,4,SVR,0.003077516,"{'coef0': 0, 'degree': 18, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
lefthand_eecs_harvard_edu_tsinghua_xyz,15,SVR,0.000592628,"{'coef0': 0, 'degree': 16, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
mercury_silicon-valley_ru_irisaple_HEAP,10,DecisionTree,0.00122278,"{'max_leaf_nodes': 8, 'min_samples_leaf': 4, 'min_impurity_decrease': 7, 'presort': True, 'min_samples_split': 3, 'max_depth': 3, 'max_features': 'log2', 'min_weight_fraction_leaf': 0}"
mercury_silicon-valley_ru_tsinghua_xyz,10,GradientBoosting,0.01160719,"{'min_samples_split': 6, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 5, 'min_samples_leaf': 7, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 20}"
mercury_silicon-valley_ru_uw_oneswarm,1,AdaBooster,0.00273049,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 200}"
metis_mcs_suffolk_edu_tsinghua_xyz,1,AdaBooster,0.001086753,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}"
metis_mcs_suffolk_edu_uw_oneswarm,20,DNN,0.013267385,33
miranda_planetlab_cs_umd_edu_tsinghua_xyz,1,GradientBoosting,0.002271449,"{'min_samples_split': 5, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 5, 'min_samples_leaf': 2, 'learning_rate': 0.01, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'auto', 'n_estimators': 50}"
miranda_planetlab_cs_umd_edu_uw_oneswarm,15,SVR,0.004829485,"{'coef0': 0, 'degree': 7, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
mtuplanetlab1_cs_mtu_edu_princeton_codeen,20,SVR,0.000684206,"{'coef0': 0, 'degree': 10, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
mtuplanetlab1_cs_mtu_edu_root,10,DNN,0.011153542,70
mtuplanetlab1_cs_mtu_edu_tsinghua_xyz,3,GradientBoosting,0.000447909,"{'min_samples_split': 5, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 9, 'min_samples_leaf': 6, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 20}"
mtuplanetlab2_cs_mtu_edu_princeton_codeen,20,GradientBoosting,0.002151093,"{'min_samples_split': 4, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 3, 'min_samples_leaf': 4, 'learning_rate': 0.1, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}"
mtuplanetlab2_cs_mtu_edu_root,15,AdaBooster,0.011413878,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 10}"
mtuplanetlab2_cs_mtu_edu_uw_oneswarm,15,DNN,0.005931297,79
napa2_tele_pw_edu_pl_uw_oneswarm,10,SVR,0.004722671,"{'coef0': 0, 'degree': 8, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
netapp6_cs_kookmin_ac_kr_princeton_codeen,20,RandomForest,0.001539725,"{'bootstrap': True, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_depth': 5, 'n_estimators': 200}"
netapp6_cs_kookmin_ac_kr_root,3,GradientBoosting,0.006068363,"{'min_samples_split': 9, 'warm_start': True, 'loss': 'ls', 'max_leaf_nodes': 9, 'min_samples_leaf': 5, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 50}"
netapp6_cs_kookmin_ac_kr_tsinghua_xyz,4,GradientBoosting,0.003822699,"{'min_samples_split': 8, 'warm_start': True, 'loss': 'ls', 'max_leaf_nodes': 5, 'min_samples_leaf': 7, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10}"
netapp6_cs_kookmin_ac_kr_uw_oneswarm,15,AdaBooster,0.01395793,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}"
netapp7_cs_kookmin_ac_kr_princeton_codeen,15,RandomForest,0.002906733,"{'bootstrap': True, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_depth': None, 'n_estimators': 20}"
netapp7_cs_kookmin_ac_kr_root,5,GradientBoosting,0.005521287,"{'min_samples_split': 3, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 8, 'min_samples_leaf': 10, 'learning_rate': 0.01, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 200}"
netapp7_cs_kookmin_ac_kr_tsinghua_xyz,4,GradientBoosting,0.005338771,"{'min_samples_split': 6, 'warm_start': False, 'loss': 'ls', 'max_leaf_nodes': 4, 'min_samples_leaf': 10, 'learning_rate': 0.1, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 10}"
netapp7_cs_kookmin_ac_kr_uw_oneswarm,5,SVR,0.009354281,"{'coef0': 0, 'degree': 14, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
nis-planet1_doshisha_ac_jp_uw_oneswarm,20,SVR,0.002265339,"{'coef0': 0, 'degree': 4, 'kernel': 'rbf', 'shrinking': True, 'C': 1, 'epsilon': 0}"
nis-planet2_doshisha_ac_jp_arizona_owl,20,DNN,0.018109605,77
nis-planet2_doshisha_ac_jp_princeton_codeen,4,DNN,0.000430272,15
nis-planet2_doshisha_ac_jp_purdue_4,15,DNN,0.020888695,77
nis-planet2_doshisha_ac_jp_rnp_dcc_ufjf,20,DNN,0.013638212,78
nis-planet2_doshisha_ac_jp_uw_oneswarm,20,DNN,0.001448967,92
node-1_mcgillplanetlab_org_tsinghua_xyz,1,KNN,0.00038917,"{'algorithm': 'brute', 'p': 1, 'leaf_size': 13, 'n_neighbors': 4, 'weights': 'uniform'}"
node-1_mcgillplanetlab_org_uw_oneswarm,15,SVR,0.003393778,"{'coef0': 0, 'degree': 3, 'kernel': 'sigmoid', 'shrinking': False, 'C': 1, 'epsilon': 0}"
node-2_mcgillplanetlab_org_tsinghua_xyz,20,DNN,0.000695868,82
node-2_mcgillplanetlab_org_uw_oneswarm,20,SVR,0.002973757,"{'coef0': 0, 'degree': 5, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
node1_planetlab_albany_edu_princeton_codeen,3,SVR,0.007105275,"{'coef0': 0, 'degree': 18, 'kernel': 'rbf', 'shrinking': False, 'C': 1, 'epsilon': 0}"
node1_planetlab_albany_edu_tsinghua_xyz,20,SVR,0.000387873,"{'coef0': 0, 'degree': 16, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
node1_planetlab_albany_edu_uw_oneswarm,20,SVR,0.001606883,"{'coef0': 0, 'degree': 11, 'kernel': 'linear', 'shrinking': True, 'C': 1, 'epsilon': 0}"
node2_lbnl_nodes_planet-lab_org_root,1,RandomForest,0.004599498,"{'bootstrap': True, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_depth': 3, 'n_estimators': 20}"
node2_lbnl_nodes_planet-lab_org_tsinghua_xyz,20,LinearRegression,0.001897801,None
node2_lbnl_nodes_planet-lab_org_uw_oneswarm,15,DNN,0.029880631,10
node2_planetlab_albany_edu_irisaple_HEAP,1,AdaBooster,0.000525702,"{'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 100}"
node2_planetlab_albany_edu_princeton_codeen,1,DNN,0.003565938,75
node2_planetlab_albany_edu_tsinghua_xyz,20,RandomForest,0.000513055,"{'bootstrap': True, 'min_samples_split': 10, 'min_samples_leaf': 9, 'max_depth': 5, 'n_estimators': 10}"
node2_planetlab_albany_edu_uw_oneswarm,10,SVR,0.00566203,"{'coef0': 0, 'degree': 15, 'kernel': 'linear', 'shrinking': False, 'C': 1, 'epsilon': 0}"
node2_planetlab_mathcs_emory_edu_princeton_codeen,20,RandomForest,0.001477859,"{'bootstrap': True, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_depth': 5, 'n_estimators': 100}"
node2_planetlab_mathcs_emory_edu_root,20,RandomForest,0.006348131,"{'bootstrap': True, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_depth': None, 'n_estimators': 100}"
node2_planetlab_mathcs_emory_edu_tsinghua_xyz,2,RandomForest,0.000350829,"{'bootstrap': False, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 2, 'n_estimators': 10}"
node2_planetlab_mathcs_emory_edu_uw_oneswarm,20,SVR,0.004545527,"{'coef0': 0, 'degree': 4, 'kernel': 'sigmoid', 'shrinking': True, 'C': 1, 'epsilon': 0}"
nodea_howard_edu_tsinghua_xyz,3,GradientBoosting,0.001597607,"{'min_samples_split': 2, 'warm_start': True, 'loss': 'lad', 'max_leaf_nodes': 4, 'min_samples_leaf': 6, 'learning_rate': 0.3, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 20}"
nodeb_howard_edu_tsinghua_xyz,20,RandomForest,0.002340943,"{'bootstrap': True, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_depth': 5, 'n_estimators': 100}"
nodeb_howard_edu_uw_oneswarm,15,LinearRegression,0.006696656,None
onelab-1_fhi-fokus_de_ uofathens_zoi,1,RandomForest,3.66E-05,"{'bootstrap': True, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_depth': 5, 'n_estimators': 10}"
onelab-1_fhi-fokus_de_irisaple_wup,15,DNN,0.001129976,93
onelab09_pl_sophia_inria_fr_ cwru_DNS,5,GradientBoosting,0.000175545,"{'min_samples_split': 9, 'warm_start': True, 'loss': 'huber', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'learning_rate': 1, 'presort': False, 'min_weight_fraction_leaf': 0, 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 20}"
onelab09_pl_sophia_inria_fr_irisaple_HEAP,20,AdaBooster,0.001612768,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 200}"
onelab09_pl_sophia_inria_fr_irisaple_wup,10,GradientBoosting,0.001877707,"{'min_samples_split': 6, 'warm_start': False, 'loss': 'huber', 'max_leaf_nodes': 9, 'min_samples_leaf': 9, 'learning_rate': 0.3, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'auto', 'n_estimators': 50}"
onelab09_pl_sophia_inria_fr_root,1,AdaBooster,0.015664129,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 10}"
onelab09_pl_sophia_inria_fr_uw_oneswarm,15,GradientBoosting,0.009348935,"{'min_samples_split': 4, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 5, 'min_samples_leaf': 3, 'learning_rate': 0.1, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': None, 'max_features': 'auto', 'n_estimators': 200}"
onelab10_pl_sophia_inria_fr_irisaple_HEAP,15,RandomForest,0.002573439,"{'bootstrap': True, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_depth': 2, 'n_estimators': 10}"
onelab10_pl_sophia_inria_fr_irisaple_wup,3,AdaBooster,0.000902511,"{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 20}"
onelab10_pl_sophia_inria_fr_tsinghua_xyz,2,GradientBoosting,0.003012621,"{'min_samples_split': 10, 'warm_start': False, 'loss': 'lad', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'learning_rate': 0.05, 'presort': True, 'min_weight_fraction_leaf': 0, 'max_depth': 3, 'max_features': 'auto', 'n_estimators': 10}"
